agent_id,critical_path_candidate,decode_end_time,decode_start_time,decode_tokens,finish_time,input_tokens,model_name,motif_type,node_id,node_type,output_tokens,prefill_end_time,prefill_start_time,prefill_tokens,prompt_hash,prompt_segments,queue_end_time,queue_start_time,reasoning_tokens,relative_end_sec,relative_start_sec,request_e2e_sec,request_id,role,sampling_params,segment_hashes,status,submit_time,tpot,ttft,workflow_name,workflow_run_id
resume_evidence_processor_6,False,1780475840.023287,1780475831.239419,489,1780475840.023287,838,local-mas-model,composite_tool_resume,resume_evidence_processor_6,evidence_processor,489,unavailable,unavailable,838,dad1641f0a4f76bd040eea1ccddba29aa79ff7664608e6221c4ce18bd58ff49c,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 830, ""shared_context_tokens"": 830, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,27.456417,18.672548999999997,8.783868,7065d546-ce4d-49aa-b0f0-e306654f6045,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475831.2374735,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163652_571098
resume_evidence_processor_5,False,1780475840.1033933,1780475831.4497273,479,1780475840.1033933,838,local-mas-model,composite_tool_resume,resume_evidence_processor_5,evidence_processor,479,unavailable,unavailable,838,01d5a25913e555faccc012d7583ec2a67151980c0378a8b7fa946dc456fd35a7,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 830, ""shared_context_tokens"": 830, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,27.536447,18.882781,8.653666,b3d8b0c7-9772-4847-9911-03fcfb8f0b5f,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475831.4476702,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163652_571098
resume_evidence_processor_7,False,1780475840.187587,1780475831.607943,484,1780475840.187587,862,local-mas-model,composite_tool_resume,resume_evidence_processor_7,evidence_processor,484,unavailable,unavailable,862,f025ac60c9a99708c5fac6d2be7cc248138f3e73500457180462b0e1a250ebc3,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 854, ""shared_context_tokens"": 854, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,27.620632,19.040988,8.579644,b0205992-446b-42a3-a2ba-1241d8c94d8a,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475831.605999,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163652_571098
resume_evidence_processor_8,False,1780475840.2017093,1780475831.6166244,487,1780475840.2017093,803,local-mas-model,composite_tool_resume,resume_evidence_processor_8,evidence_processor,487,unavailable,unavailable,803,7f0860461f7fc4957da092aeb15902125b4be42fb6faf9bd8175af8ac704ab59,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 795, ""shared_context_tokens"": 795, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,27.633886,19.048801,8.585085,e8ec5a7c-d2f6-48c0-8f38-7a575e51f1f7,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475831.6133916,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163652_571098
finalizer,True,1780475845.7120624,1780475838.0592735,490,1780475845.7120624,985,local-mas-model,composite_tool_resume,finalizer,finalizer,490,unavailable,unavailable,985,00bb7ae09e87bfabbefd35f85fe7ec40534250664593d1d22be360ce31be1626,"{""system_prompt_tokens"": 13, ""task_prompt_tokens"": 972, ""shared_context_tokens"": 972, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,33.147241,25.494452000000003,7.652789,73a08076-dc5d-46fd-89b3-0c1facfa7947,finalizer,"{""max_output_tokens"": 512}",{},success,1780475838.0573273,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163652_571098
evidence_merge,False,1780475853.674123,1780475845.7424414,473,1780475853.674123,4377,local-mas-model,composite_tool_resume,evidence_merge,aggregator,473,unavailable,unavailable,4377,1d9d0583aeda6cf08382d3d06738b87663c98586de0c527db3060627c18b69cf,"{""system_prompt_tokens"": 7, ""task_prompt_tokens"": 4370, ""shared_context_tokens"": 4370, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,41.117433,33.185750999999996,7.931682,859dec19-9455-4725-b433-53f99de2c65a,aggregator,"{""max_output_tokens"": 512}",{},success,1780475845.7239828,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163652_571098
planner,True,1780475986.3235884,1780475978.9155574,491,1780475986.3235884,137,local-mas-model,composite_tool_resume,planner,planner,491,unavailable,unavailable,137,faf7fe65713f28d667f3fa43cf61e601f8bc80923981b58199fdfe4c7cbef85a,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 127, ""shared_context_tokens"": 127, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,7.428834,0.020802999999999905,7.408031,918ae9d0-b348-44e1-b506-9c54ce945d58,planner,"{""max_output_tokens"": 512}",{},success,1780475978.9045515,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
tool_branch_4_tool_agent,False,1780475995.4226403,1780475986.4013944,194,1780475995.4226403,642,local-mas-model,composite_tool_resume,tool_branch_4_tool_agent,tool_agent,194,unavailable,unavailable,642,9099ace12cc746c13cda466badeb4279da4ff8d8057e23fe88cf40a5d2555ecb,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 632, ""shared_context_tokens"": 632, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.525705,7.504458999999999,9.021246,a6d12d6c-5e6f-4b5a-b0c0-f8c0b4f1a355,tool_agent,"{""max_output_tokens"": 512}",{},success,1780475986.3917077,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
tool_branch_2_tool_agent,False,1780475995.422422,1780475986.3988676,189,1780475995.422422,642,local-mas-model,composite_tool_resume,tool_branch_2_tool_agent,tool_agent,189,unavailable,unavailable,642,b94b681eeeaabeab53c6e87c022a5fe40f90fef61b9c46a15e9ade4bd86a7329,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 632, ""shared_context_tokens"": 632, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.526779,7.5032250000000005,9.023554,5fa018aa-92d4-4fd1-b9a3-bd3a9444d1dc,tool_agent,"{""max_output_tokens"": 512}",{},success,1780475986.3903282,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
tool_branch_7_tool_agent,False,1780475995.4211974,1780475986.4043639,485,1780475995.4211974,642,local-mas-model,composite_tool_resume,tool_branch_7_tool_agent,tool_agent,485,unavailable,unavailable,642,7bae1fdef74b7d18a4101a0de9705900e4ce2437ce7963062d546a0c955c9eba,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 632, ""shared_context_tokens"": 632, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.527727,7.510892999999999,9.016834,2b150c54-264a-49fc-8f9a-9a0a1ed343e4,tool_agent,"{""max_output_tokens"": 512}",{},success,1780475986.3972125,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
tool_branch_6_tool_agent,False,1780475995.4351232,1780475986.4049973,174,1780475995.4351232,642,local-mas-model,composite_tool_resume,tool_branch_6_tool_agent,tool_agent,174,unavailable,unavailable,642,8d54bb3424c0b66a3034fd9ae86ee5198bbde3427383d5e6dc3111ea8795317e,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 632, ""shared_context_tokens"": 632, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.536123,7.505997000000001,9.030126,b13885c5-3c51-4f72-8be4-5feab6c78ead,tool_agent,"{""max_output_tokens"": 512}",{},success,1780475986.3930414,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
tool_branch_1_tool_agent,False,1780475995.4352653,1780475986.3977664,286,1780475995.4352653,642,local-mas-model,composite_tool_resume,tool_branch_1_tool_agent,tool_agent,286,unavailable,unavailable,642,eb7a349ad865824fdaa55a83327c38e4c4f913f6fbfdd33b2c02e843a38a1902,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 632, ""shared_context_tokens"": 632, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.538158,7.500658999999999,9.037499,6681f194-b37a-48a6-a5d8-6eb5fa0a9814,tool_agent,"{""max_output_tokens"": 512}",{},success,1780475986.3337317,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
tool_branch_5_tool_agent,False,1780475995.4529026,1780475986.4025524,230,1780475995.4529026,642,local-mas-model,composite_tool_resume,tool_branch_5_tool_agent,tool_agent,230,unavailable,unavailable,642,2a85fef7a8f81d10660e4408bb4a80158acc0d0bfcceae2677c583cb2787aa35,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 632, ""shared_context_tokens"": 632, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.554608,7.504258000000002,9.05035,a0ba9d11-2839-4cfe-a1b7-3f7e6170796f,tool_agent,"{""max_output_tokens"": 512}",{},success,1780475986.3923638,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
tool_branch_3_tool_agent,False,1780475995.4534364,1780475986.4002643,274,1780475995.4534364,642,local-mas-model,composite_tool_resume,tool_branch_3_tool_agent,tool_agent,274,unavailable,unavailable,642,6fa2da2e0d210fe4fd0a71885bc4f6eed9eee52541500dacb7f9113dea8fc23e,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 632, ""shared_context_tokens"": 632, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.555384,7.502212,9.053172,c6ed48bf-7d66-42fe-a8b1-955c8f18e672,tool_agent,"{""max_output_tokens"": 512}",{},success,1780475986.3909836,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
tool_branch_8_tool_agent,False,1780475995.4531748,1780475986.4038274,270,1780475995.4531748,642,local-mas-model,composite_tool_resume,tool_branch_8_tool_agent,tool_agent,270,unavailable,unavailable,642,2200ae03bd91b58228e863c4329dafa2d6e6f98d451837a1daf9287f35903ad3,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 632, ""shared_context_tokens"": 632, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.555945,7.506598000000002,9.049347,189f1776-3b96-40a3-8e01-36468281747f,tool_agent,"{""max_output_tokens"": 512}",{},success,1780475986.3994043,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
critical_coder,True,1780475995.4530218,1780475986.3953452,489,1780475995.4530218,628,local-mas-model,composite_tool_resume,critical_coder,coder,489,unavailable,unavailable,628,3ed77cc5932f1bdff2e6de5607185a15900b7115bdce37e69b114c7f4b3ff8ed,"{""system_prompt_tokens"": 5, ""task_prompt_tokens"": 623, ""shared_context_tokens"": 623, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.55719,7.4995129999999985,9.057677,99dc063b-298d-449c-a68d-c21becc4bf69,coder,"{""max_output_tokens"": 512}",{},success,1780475986.3324516,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
background_coder,False,1780475995.471774,1780475986.3936353,488,1780475995.471774,629,local-mas-model,composite_tool_resume,background_coder,coder,488,unavailable,unavailable,629,dc6f0fa08f76dbb6ee209c92e893bf2da51cb8b508e2e241e71012313e3bf5ee,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 623, ""shared_context_tokens"": 623, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,16.573692,7.495553000000001,9.078139,722cf8fd-4ed6-4e1a-8d00-def8865dc480,coder,"{""max_output_tokens"": 512}",{},success,1780475986.3331852,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
critical_reviewer,True,1780476004.4279559,1780475995.4604216,484,1780476004.4279559,495,local-mas-model,composite_tool_resume,critical_reviewer,reviewer,484,unavailable,unavailable,495,921d096eb34258469b74418a09a69fb3d9578e9a68cb31910fa2a8d27f417944,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 489, ""shared_context_tokens"": 489, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,25.532528,16.564994,8.967534,2a31298a-a64b-4d7b-8104-02aa818aed52,reviewer,"{""max_output_tokens"": 512}",{},success,1780475995.4592638,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
resume_evidence_processor_7,False,1780476005.6685834,1780475996.6225927,488,1780476005.6685834,862,local-mas-model,composite_tool_resume,resume_evidence_processor_7,evidence_processor,488,unavailable,unavailable,862,f025ac60c9a99708c5fac6d2be7cc248138f3e73500457180462b0e1a250ebc3,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 854, ""shared_context_tokens"": 854, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,26.772164,17.726173,9.045991,8883cca5-89f1-49de-99d8-ba9b319017e9,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475996.6191583,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
resume_evidence_processor_6,False,1780476005.7007165,1780475996.6268551,494,1780476005.7007165,838,local-mas-model,composite_tool_resume,resume_evidence_processor_6,evidence_processor,494,unavailable,unavailable,838,dad1641f0a4f76bd040eea1ccddba29aa79ff7664608e6221c4ce18bd58ff49c,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 830, ""shared_context_tokens"": 830, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,26.803736,17.729875,9.073861,42f808f7-b48d-4559-9dba-e2ec41aea8bd,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475996.6237202,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
resume_evidence_processor_1,False,1780476005.7151449,1780475996.631082,479,1780476005.7151449,796,local-mas-model,composite_tool_resume,resume_evidence_processor_1,evidence_processor,479,unavailable,unavailable,796,89049ef8d58e718c04935291e98ec765cfe76d653b92a1905a9536f313f4ef69,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 788, ""shared_context_tokens"": 788, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,26.817176,17.733113,9.084063,d9c88013-3140-4c94-9bd7-096f32bcef44,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475996.628004,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
resume_evidence_processor_8,False,1780476005.7312346,1780475996.6636367,477,1780476005.7312346,803,local-mas-model,composite_tool_resume,resume_evidence_processor_8,evidence_processor,477,unavailable,unavailable,803,7f0860461f7fc4957da092aeb15902125b4be42fb6faf9bd8175af8ac704ab59,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 795, ""shared_context_tokens"": 795, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,26.833766,17.766168,9.067598,90f30190-8454-4448-9e3c-15a7e3baf6c5,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475996.6604512,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
resume_evidence_processor_3,False,1780476005.7463505,1780475996.6988285,487,1780476005.7463505,901,local-mas-model,composite_tool_resume,resume_evidence_processor_3,evidence_processor,487,unavailable,unavailable,901,723734416efabf85f146fec1a007f69d13b657bcf7ef0d4c577c82cc924afcb2,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 893, ""shared_context_tokens"": 893, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,26.850185,17.802663,9.047522,2aa16df3-d770-404c-b0ee-6bffcb3d58b4,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475996.696155,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
resume_evidence_processor_5,False,1780476005.762155,1780475996.682901,476,1780476005.762155,838,local-mas-model,composite_tool_resume,resume_evidence_processor_5,evidence_processor,476,unavailable,unavailable,838,01d5a25913e555faccc012d7583ec2a67151980c0378a8b7fa946dc456fd35a7,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 830, ""shared_context_tokens"": 830, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,26.866849,17.787594999999996,9.079254,a3a0ceea-d618-4027-8feb-2aa53c248da9,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475996.6792812,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
resume_evidence_processor_2,False,1780476005.7634804,1780475996.6871674,479,1780476005.7634804,881,local-mas-model,composite_tool_resume,resume_evidence_processor_2,evidence_processor,479,unavailable,unavailable,881,9e33c0aad448aafc482a809a4f55ef00c99adb509e9eb3608f896eb33e24b9cc,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 873, ""shared_context_tokens"": 873, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,26.867513,17.791199999999996,9.076313,ed0288e8-015a-4386-9048-8d52f6184ec9,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475996.6842527,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
resume_evidence_processor_4,False,1780476005.7656493,1780475996.9207444,489,1780476005.7656493,829,local-mas-model,composite_tool_resume,resume_evidence_processor_4,evidence_processor,489,unavailable,unavailable,829,46b9c541124820ff7b62ed5798fbaaf8191ef74d7b15a17178a4d98a38896a5f,"{""system_prompt_tokens"": 8, ""task_prompt_tokens"": 821, ""shared_context_tokens"": 821, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,26.868251,18.023346,8.844905,f491816c-1613-4a34-974e-1e4a990afe99,evidence_processor,"{""max_output_tokens"": 512}",{},success,1780475996.917467,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
finalizer,True,1780476012.071938,1780476004.4368577,489,1780476012.071938,990,local-mas-model,composite_tool_resume,finalizer,finalizer,489,unavailable,unavailable,990,1a30a2ebf03057aa2fb551bc737b09d4ee71976fa0b91180e36abc3c9b4c9a98,"{""system_prompt_tokens"": 13, ""task_prompt_tokens"": 977, ""shared_context_tokens"": 977, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,33.175253,25.540172999999996,7.63508,384271fb-a213-498b-8f42-a7ffc8d06301,finalizer,"{""max_output_tokens"": 512}",{},success,1780476004.4347467,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
evidence_merge,False,1780476020.0504804,1780476012.0977454,487,1780476020.0504804,4368,local-mas-model,composite_tool_resume,evidence_merge,aggregator,487,unavailable,unavailable,4368,3b1bf4d9925f98a297491404cee0aa729e9b38064f2bc7a57e8916c1666d760d,"{""system_prompt_tokens"": 7, ""task_prompt_tokens"": 4361, ""shared_context_tokens"": 4361, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,41.165618,33.212883000000005,7.952735,c30b4ff9-c690-4ba7-8d58-4318f969939e,aggregator,"{""max_output_tokens"": 512}",{},success,1780476012.0823128,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_163938_901759
planner,True,1780471528.0567918,1780471522.5166817,368,1780471528.0567918,66,local-mas-model,composite_tool_resume,planner,planner,368,unavailable,unavailable,66,4baae1fc4dd6bebe228c8196460b41e03fc123b4a221b5baba5c8dd58a61539c,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 56, ""shared_context_tokens"": 56, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,5.549683,0.00957299999999961,5.54011,c8453975-129f-4a39-aea1-184b23b1f5e1,planner,"{""max_output_tokens"": 384}",{},success,1780471522.5101488,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_152522_507846
tool_branch_1_tool_agent,False,1780471534.41719,1780471528.062464,169,1780471534.41719,447,local-mas-model,composite_tool_resume,tool_branch_1_tool_agent,tool_agent,169,unavailable,unavailable,447,6dd20bddd37f95d03124cf6cb0645e56e4e4f669f137a863e66ed0b55380d810,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 437, ""shared_context_tokens"": 437, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,11.913668,5.558941999999999,6.354726,8f5283eb-3e72-4dbb-aee1-0d164c455284,tool_agent,"{""max_output_tokens"": 384}",{},success,1780471528.0593624,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_152522_507846
tool_branch_2_tool_agent,False,1780471534.4774606,1780471528.063754,143,1780471534.4774606,447,local-mas-model,composite_tool_resume,tool_branch_2_tool_agent,tool_agent,143,unavailable,unavailable,447,ae2ff8331ca1b9e76bd1dbb075ec7751058652627ccdaec5caa3781b46148b02,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 437, ""shared_context_tokens"": 437, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,11.971213,5.557506000000001,6.413707,96c2de75-1b65-4c85-a5a8-f527c180623d,tool_agent,"{""max_output_tokens"": 384}",{},success,1780471528.0599067,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_152522_507846
tool_branch_3_tool_agent,False,1780471534.4960697,1780471528.0642965,149,1780471534.4960697,447,local-mas-model,composite_tool_resume,tool_branch_3_tool_agent,tool_agent,149,unavailable,unavailable,447,189e6d49bfd4a8436cf69706ca928e7aedf24a7996ec00d3996af194a62780f0,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 437, ""shared_context_tokens"": 437, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,11.990707,5.558934000000001,6.431773,6527f39c-1c90-40d0-a482-5fc0d3043941,tool_agent,"{""max_output_tokens"": 384}",{},success,1780471528.06057,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_152522_507846
tool_branch_4_tool_agent,False,1780471534.4964275,1780471528.112879,204,1780471534.4964275,447,local-mas-model,composite_tool_resume,tool_branch_4_tool_agent,tool_agent,204,unavailable,unavailable,447,f8f190a510b789944f68f358f16453eb1de8104bbad437820467abdd0f0c0649,"{""system_prompt_tokens"": 10, ""task_prompt_tokens"": 437, ""shared_context_tokens"": 437, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,11.991601,5.608052999999999,6.383548,c89d58d3-7b8e-4e68-874e-d77eb01e8429,tool_agent,"{""max_output_tokens"": 384}",{},success,1780471528.0621967,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_152522_507846
background_coder,False,1780471534.4961877,1780471528.0614946,366,1780471534.4961877,434,local-mas-model,composite_tool_resume,background_coder,coder,366,unavailable,unavailable,434,c0e47e4beafdfe7bb7715d5a79fd77c88efd4efa8e622bd08c5927892a5a66e0,"{""system_prompt_tokens"": 6, ""task_prompt_tokens"": 428, ""shared_context_tokens"": 428, ""private_memory_tokens"": null, ""retrieved_tool_context_tokens"": null, ""peer_message_tokens"": 0, ""review_feedback_tokens"": null, ""final_instruction_tokens"": 0}",unavailable,unavailable,unavailable,11.991921,5.557227999999999,6.434693,0f9c9971-f251-4420-86c5-c7eb6377ac58,coder,"{""max_output_tokens"": 384}",{},success,1780471528.058626,unavailable,unavailable,tool_resume_contention_meso,tool_resume_contention_meso_20260603_152522_507846
